Pillar,Sub_Pillar,Department,KPI_Name,Sub_KPI_Type,Unit,Target,actual_value,PERIOD,SOURCE_FILE,IS_DUPLICATE,UA_ID,IS_ORPHANED,ROW_HASH,INGESTION_TS
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.14,2024-03,kpi_actual_wide.csv,False,UA-001,False,e261a6a2e8cea4b2322693d5b3915a89cb35896da96e6b8621edda3bb98cb32b,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,,2024-04,kpi_actual_wide.csv,False,UA-001,False,f9033e5fa48e2e3c073e671eda6e71f0fdfeaf44f274b7c734b73c362e4a5989,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.12,2024-05,kpi_actual_wide.csv,False,UA-001,False,1e1786efac816d7e60a5c110a5e50c0fbd18df510c6c2172944ea0516d5dbced,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.11,2024-06,kpi_actual_wide.csv,False,UA-001,False,708a8a7153b9cc93147c3051dec6da21627e7cc4dcdb6b28c475dc82debbefea,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,,2024-07,kpi_actual_wide.csv,False,UA-001,False,614e3edac3cc1c72f7ed534ad2f9675608a04bbff6b9c0dc704f97f6366850cc,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.15,2024-08,kpi_actual_wide.csv,False,UA-001,False,5a13b4c19883acc747e93582d59cb85ad1306699dfc5765e1a0e1d035dd732e2,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.12,2024-09,kpi_actual_wide.csv,False,UA-001,False,a0e9f80bc1204989a795a1f8a79ee4ed0de9a7647d1d7c676b193cd6b268e858,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.11,2024-10,kpi_actual_wide.csv,False,UA-001,False,b2542c38ef1f2df786197f16f8965427a7b4ebba85388f75412602a992ce9a6f,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,0.13,2024-11,kpi_actual_wide.csv,False,UA-001,False,75dd21d54a4df3928837822876ce45d3d429eaf573d586f913dd459e0f7145ea,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Direct,%,0.12,,2024-12,kpi_actual_wide.csv,False,UA-001,False,b85327989df2249e9ca657c49bd4e058e3202eb37b05496696f937bbb0f75b45,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.04,2024-01,kpi_actual_wide.csv,False,UA-002,False,e3933ad3b2899a1c02f64554ceeb7379443ea8ac9bef3ca1f2512bf1336fdd15,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.05,2024-02,kpi_actual_wide.csv,False,UA-002,False,bdc363ff9ad4f22f82fbcf586ea52b852b0d9e2cfc106ad21ab0fe668acbe1f1,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.06,2024-03,kpi_actual_wide.csv,False,UA-002,False,594d71be4835c10542534619c9caa671d5f4f98673d138466ae44e94f468bb6c,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.05,2024-04,kpi_actual_wide.csv,False,UA-002,False,c9539b6aea472f3073af40ec0e7a312805d9365360cdd42d29b7ba1a241c9b94,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,,2024-05,kpi_actual_wide.csv,False,UA-002,False,f12c8479f7d215caec89f87e7dd7bae3460eecca02eeba28b8db8f8e2ac17d2c,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.04,2024-06,kpi_actual_wide.csv,False,UA-002,False,55885d566c57c89e131807ae8e3511d014e21f26fbfd352036d13be249bd7e45,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.05,2024-07,kpi_actual_wide.csv,False,UA-002,False,8c4b01b504038f8f8392b758c9d038bba57c19650dfd2eb8e92efdaa787ff7de,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.06,2024-08,kpi_actual_wide.csv,False,UA-002,False,25376665dda9ee33cf698fff70ab7674cbbf945a2bad89fd82941f4d4472f93d,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.04,2024-09,kpi_actual_wide.csv,False,UA-002,False,c90f8cd13effa179ce136fcad614e4976c768ca2a405356f38fe355b7601a122,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.05,2024-10,kpi_actual_wide.csv,False,UA-002,False,d40e716ec246ba4cbb0e868413d92158b8d7089a23e3ca55cb60a7631869084e,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.05,2024-11,kpi_actual_wide.csv,False,UA-002,False,52c0b12671510a8cda15df86b1dbdab412be9f4545ea3e21c0b0fd43155afe3c,2026-09-10 10:48:09.547024+00:00
FS,Cost Efficiency,Finance,OT Cost Ratio,Indirect,%,0.05,0.06,2024-12,kpi_actual_wide.csv,False,UA-002,False,f7666350f71980dc09fc4a4b5b6e058135ba6e8d7b65c6206e2f322be9a88749,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,24000.0,2024-01,kpi_actual_wide.csv,False,UA-006,False,5000477022b66b254d5fff21b1825020f5e6d677582e45f4296111306a148996,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,26000.0,2024-02,kpi_actual_wide.csv,False,UA-006,False,19171eaa98f1af6256f8a540de1dac305bf8aa546a8c1fa0efff87093b73fe3e,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,,2024-03,kpi_actual_wide.csv,False,UA-006,False,f8d77ec408c6ef2a8c2aa9100c1c0f762f15ef7ecc4713a4ca9db38ba9d94c0d,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,28000.0,2024-04,kpi_actual_wide.csv,False,UA-006,False,207bcedf20dfa434447ae8085b4c35f91bc5dd65ae635b4a4cade3518358ddd9,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,25000.0,2024-05,kpi_actual_wide.csv,False,UA-006,False,a93b9185922d156d803d6cca27782d135674d8cc0bb2d34e6fea0d6fb9a845d7,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,27000.0,2024-06,kpi_actual_wide.csv,False,UA-006,False,f55edaffc6e0c0a73f5e6391e1690b1026e9f4d59921e98c64fdb0a6acabd1c0,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,26000.0,2024-07,kpi_actual_wide.csv,False,UA-006,False,cb7568863ac366d0a6ce5de2179c1d0dd1741bae7ba2a9813d4d01c648d1ed74,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,28000.0,2024-08,kpi_actual_wide.csv,False,UA-006,False,f75faab8e96fe61fc0f5d9ffa5ecfa911957d34931e904e6802ad3fab98915c5,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,,2024-09,kpi_actual_wide.csv,False,UA-006,False,85e9b51a15f0517c6d1f5b1f716bc7bd8004ca0d0844a48e4d9df6f8e1a50e8f,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,27000.0,2024-10,kpi_actual_wide.csv,False,UA-006,False,4c802f51679528dfce3f40f919b22767d08e3f866dbf2b18d5b7e13f70d61226,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,25000.0,2024-11,kpi_actual_wide.csv,False,UA-006,False,0e4e2a84d5008365d62b9e904b5904a1a9854643aacb155f0db50fdd96d18759,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Domestic,Number,300000.0,26000.0,2024-12,kpi_actual_wide.csv,False,UA-006,False,af2132f0e128158d61814136a65637f8e870c6abbdce29469ae2706f003d67a2,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,98000.0,2024-01,kpi_actual_wide.csv,False,UA-005,False,b3005e70826fab8334e875827876b9bf9c14ee5e301ee85f2c10ff695de1a508,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,105000.0,2024-02,kpi_actual_wide.csv,False,UA-005,False,4eb12ed29559de32d25fdff29838fc8c0b9883828378fa981a8a2696dcb2883b,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,112000.0,2024-03,kpi_actual_wide.csv,False,UA-005,False,9d0c26eb9d44bfb6fcaa2e7e8ca3e625adc88401d3d389a0b9f3bd313bfd8a08,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,,2024-04,kpi_actual_wide.csv,False,UA-005,False,3317e6ce885f637ebdfed1590941c04432f2ab150a2db09f4d2063626fc59233,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,118000.0,2024-05,kpi_actual_wide.csv,False,UA-005,False,aab370c9d26a8fbac5bcfa4795e43be381d6806cf712e8c82072b18f0c4afe85,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,121000.0,2024-06,kpi_actual_wide.csv,False,UA-005,False,424a1e0841a7a0e8abb23994f3c9b3809efb9766ded667a5c48c43198019dc6f,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,115000.0,2024-07,kpi_actual_wide.csv,False,UA-005,False,286c7bc78257369a64ffd0e5c4b67d06306150ec2771d024f8e9c8989d70520b,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,,2024-08,kpi_actual_wide.csv,False,UA-005,False,7498dceb87c2e8443da08263d4b8d3d40e427a47dc4dabee70582797ab662942,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,109000.0,2024-09,kpi_actual_wide.csv,False,UA-005,False,f781f75d8e3196a22ec60c852828a48b59eae6cc9f11b6baca8133811d1baf12,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,116000.0,2024-10,kpi_actual_wide.csv,False,UA-005,False,d45ada442fd8723d7a977bcc8a432d59f83856ed06ee22af517f0f0a1679d295,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,120000.0,2024-11,kpi_actual_wide.csv,False,UA-005,False,fd3ac442bb8c12eecccf0d55dc7f89101192d7567e78fde5a5be13350a5d60d0,2026-09-10 10:48:09.547024+00:00
FS,Revenue,Commercial,FOB Revenue,Export,Number,1200000.0,,2024-12,kpi_actual_wide.csv,False,UA-005,False,43d6b5f88d042452c2fe5d6a78d6ed96544058d1c40b9379df67711ccb7cefc9,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.05,2024-01,kpi_actual_wide.csv,False,UA-008,False,569d1e7fcd6e40571bc8a5af7b2c9ba9d0dc471666b6096fa304d396cdcc86f4,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-02,kpi_actual_wide.csv,False,UA-008,False,47dde38d38c7217b490d8e14faf2631757c9ce5fd42c19ee4cb76833e89e905d,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-03,kpi_actual_wide.csv,False,UA-008,False,1aa67ea634b91c13d300be60d380e4c60d683339c8c39fa884c6d8dfaa7a45d2,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.05,2024-04,kpi_actual_wide.csv,False,UA-008,False,93db6cc29d4f7f7fae5904e1f2df7be6ee120d318b699449129ac29a72b97583,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,,2024-05,kpi_actual_wide.csv,False,UA-008,False,17e42fd9a8e2e3e66f71b266fd6fe9c32b2f068cec14b23fffddec007d55d97a,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-06,kpi_actual_wide.csv,False,UA-008,False,d6c6b45d986b3563b5a89f8d10219c026530efcb379aab6887670a217f25c731,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-07,kpi_actual_wide.csv,False,UA-008,False,399a9765f467220d073eab1eb8481909c8f6035ab5b578e77593a6311b49af8d,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.05,2024-08,kpi_actual_wide.csv,False,UA-008,False,aca3c51a4eb56b407baefa6a2b632569d1f48756c6d32f783e059423de5b9849,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-09,kpi_actual_wide.csv,False,UA-008,False,50a2562133460c70b4467a3a11d3057f8954dbf174862573bb42a6f1c8612fa4,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-10,kpi_actual_wide.csv,False,UA-008,False,b28344bb2cebc3cde5001326cbb787ecba3426f24b8a8a2c941a27141a9cbf7c,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.05,2024-11,kpi_actual_wide.csv,False,UA-008,False,ffd647408c28d44ecab15c78a446a3036a81d4abd4ec7f4bccc357cb9537a67a,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Knit,%,0.04,0.04,2024-12,kpi_actual_wide.csv,False,UA-008,False,dbcfaaf25152ce8070e94b8a1622e0ed9e7cbe28af6986bc4424d36f8f2df43b,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.07,2024-01,kpi_actual_wide.csv,False,UA-009,False,e721073e87915408cb8d1bcb90ece022aeb0fd44b319a14195fc3591686a421b,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.06,2024-02,kpi_actual_wide.csv,False,UA-009,False,b821860cdedcc355f4f8638b103d48dc13e6dd706f25db6f98ad96e949bfd55f,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.06,2024-03,kpi_actual_wide.csv,False,UA-009,False,01017471f8f280b084497efa6a3f39c39b91d027fd860fb0bc4b0b19118d9f32,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.07,2024-04,kpi_actual_wide.csv,False,UA-009,False,a39cba7f38aa4d6827e24e814c7ab7cee3837df8228a74b5db841580d06d985d,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.06,2024-05,kpi_actual_wide.csv,False,UA-009,False,3af9fb9e0015f0170fa16ef0727ee9b4fcba80a9834d42f94579283e2be07d7d,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,,2024-06,kpi_actual_wide.csv,False,UA-009,False,26242b0df0ffaf3a3a167924ce67d348c185ceed4b5c2256579048940aaebe5d,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.07,2024-07,kpi_actual_wide.csv,False,UA-009,False,01a7855c26fb02631ba20c40e236f4cc68c5d50ce6340b97465f65874878279e,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.06,2024-08,kpi_actual_wide.csv,False,UA-009,False,565a0726a615b50c795c99975aa7939c4b61b768cfc91357c31a90afa05d1339,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.06,2024-09,kpi_actual_wide.csv,False,UA-009,False,d4dbea40083ac6f177d80d434845ca1a002eb48d9751375241298891fc01cb75,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.07,2024-10,kpi_actual_wide.csv,False,UA-009,False,d5ab813cc8f22b2a3ee86e3814a6373ae9a5aa15d5c1a0fbf25da80222954fb1,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,0.06,2024-11,kpi_actual_wide.csv,False,UA-009,False,03b3b2aba31e4348fb5fdcebdc8c4628a835d5dde0a15beb6fd96c3ff275655e,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,Woven,%,0.06,,2024-12,kpi_actual_wide.csv,False,UA-009,False,1379a1dd9149b6e38b51ee99a752bbe0a8b88d2967fdb122c3fdd3ccf6e489b4,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.06,2024-01,kpi_actual_wide.csv,False,UA-007,False,e8051af334c994383960c601357c44a3b0304cb100f74034738f1ab46d920205,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.05,2024-02,kpi_actual_wide.csv,False,UA-007,False,c8b0bb54df611a6b63ad92dc222151a2eb94720d33f0f5fc7a097980a389e317,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.04,2024-03,kpi_actual_wide.csv,False,UA-007,False,1bc57503a9b6cb4c617a84372fdb77c9b369eae3451fabf329cf489bf30f9bf3,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.06,2024-04,kpi_actual_wide.csv,False,UA-007,False,afade1df040695c3e279ec7b4dc95028db7749994e59fb27e569407504e3f260,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.05,2024-05,kpi_actual_wide.csv,False,UA-007,False,280e3ed1f7cfb6425607db6df6f481edb6cb9f4cc08b9ea9eb831e1eb869d199,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,,2024-06,kpi_actual_wide.csv,False,UA-007,False,1a80dce860bb44f7d6831965bd7143f313ca5368bd3c250bb665f8822f42a5b0,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.07,2024-07,kpi_actual_wide.csv,False,UA-007,False,ac82b913b34c3fe7d6d879ede2419155d87b7621b05adb5f8ec5b75b1a9e2fac,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.05,2024-08,kpi_actual_wide.csv,False,UA-007,False,d3faa987cabefe6bfedba909a7f206a95f60739d57e645a502765fa6cce0a3e2,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.04,2024-09,kpi_actual_wide.csv,False,UA-007,False,7774bf1985b21a4a951bcc07d9dda864da3cf1e7a2894909deb9359893a82951,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.06,2024-10,kpi_actual_wide.csv,False,UA-007,False,b7ae4ccc13c3170340f2ecbb15403b554b0bd162e0416f87f46df2ab9168d13f,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,0.05,2024-11,kpi_actual_wide.csv,False,UA-007,False,92e5bcc29ef8e3b9f9f67f1a454a350a91e0545ae2012c9dc294dcb4a4050935,2026-09-10 10:48:09.547024+00:00
FS,Waste,Production,Fabric Waste Rate,ALL,%,0.05,,2024-12,kpi_actual_wide.csv,False,UA-007,False,bdddda6c62906f7833b803ddd02823702f7f8fa27b1fe1943e4f7c1eb31cae55,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,28.0,2024-01,kpi_actual_wide.csv,False,OF-006,False,ed6d22387874ae1ab6ecb46f7a21eadcca908a7309497bf763621a0da83da4ef,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,30.0,2024-02,kpi_actual_wide.csv,False,OF-006,False,520be1682d78fd4ea2d6bc0e13c963ffa93160d06c82b783aa9608959495c1d3,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,32.0,2024-03,kpi_actual_wide.csv,False,OF-006,False,7126a130f02b049e51fa3636e6c9853ced26b30974776e007c8bef4c44c45e28,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,,2024-04,kpi_actual_wide.csv,False,OF-006,False,fd344dd7e12737ec7122dbb2bae5308535b70edae0d1453a16984e5f340c428d,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,31.0,2024-05,kpi_actual_wide.csv,False,OF-006,False,e842b75104d975c0d2fc40bb7f9a5e1e695cc98de1d773b7f4868a9f31bb6433,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,29.0,2024-06,kpi_actual_wide.csv,False,OF-006,False,c90cfcdbe3bb49a82430e2db277839b2b077f43b91fac01b813091f6b27e16a3,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,30.0,2024-07,kpi_actual_wide.csv,False,OF-006,False,fc57a170a8c3d349d1a68bea4c1a07ed23ecddc4281eee8da1d66f288391e895,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,,2024-08,kpi_actual_wide.csv,False,OF-006,False,7f5b15228918d7bced88b114c711c4686096ad6433da5669267f0e9dc1a9d88a,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,28.0,2024-09,kpi_actual_wide.csv,False,OF-006,False,6747906753bac2fad8fff7b1b944c8c854d68b415e6ae9c7396db975c875dafb,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,31.0,2024-10,kpi_actual_wide.csv,False,OF-006,False,6245a399bf65cd66643096da99667ee0d2b5f77681436cc5c38f43a87ab87b71,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,32.0,2024-11,kpi_actual_wide.csv,False,OF-006,False,7cf337c4b541defa1e610f6a8faa89fcdd3378d82954332be0cb0303cc60cf39,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Contractor,Number,30.0,30.0,2024-12,kpi_actual_wide.csv,False,OF-006,False,85ec0cfe0c80288c4d65ab89ebcb74dee574a023c695286e3c5959125d3d1898,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,445.0,2024-01,kpi_actual_wide.csv,False,OF-004,False,e8eed2463ca26e8cc0bff7e2887d7041d8b36b01e8483a5d62b19a7649716832,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,448.0,2024-02,kpi_actual_wide.csv,False,OF-004,False,e5cdff4fe42562faffeb3739e4533e635731038508bd7b7a30711141ae13f38f,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,450.0,2024-03,kpi_actual_wide.csv,False,OF-004,False,7f27203c9d7145d350b8fb7e68245961a655c0b6572993e105d67769d1bb2004,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,452.0,2024-04,kpi_actual_wide.csv,False,OF-004,False,db728a460a9b4230232f2768d4e1483ed9a6921f2fb42be53826b05389d09a18,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,,2024-05,kpi_actual_wide.csv,False,OF-004,False,cf166a640f8880dfc04ae8b44d91599ed1d56efe934f931134f69b1da5d74bbd,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,455.0,2024-06,kpi_actual_wide.csv,False,OF-004,False,7978db10f56894c448be7c69dcfc3779caad689e5f10adf4994b906a49af99f6,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,448.0,2024-07,kpi_actual_wide.csv,False,OF-004,False,2c3295e9aee7ef2af50ed783fc1724377b7ae946a251ffef94c990c58f3243e4,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,450.0,2024-08,kpi_actual_wide.csv,False,OF-004,False,b7393269c12c463f0eace162e86598688d944e4b2e9c67b2e6edb7d3d25d2f1e,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,,2024-09,kpi_actual_wide.csv,False,OF-004,False,79411fe50a8a4c7b83be0d8378d632873bd3c0109bd869e25d3c90bb341621d2,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,452.0,2024-10,kpi_actual_wide.csv,False,OF-004,False,3e655b95771fff50a47bf6bab12bd42bedbdecbf994ee1f8ee5c9aca75b9a1ef,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,455.0,2024-11,kpi_actual_wide.csv,False,OF-004,False,740adc84c55fe08ffdd8a677d9f467290d48764a5f4a2d21baec3a2126919acb,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Permanent,Number,450.0,450.0,2024-12,kpi_actual_wide.csv,False,OF-004,False,25503cc7853c9f952f957ed035be23ec7b22f8f2e3f5a8a55110be4e2e77b575,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,70.0,2024-01,kpi_actual_wide.csv,False,OF-005,False,fba3dd02a046bf994654fc3e6c37e00c5334efbd635e0288f0635770b139e28c,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,75.0,2024-02,kpi_actual_wide.csv,False,OF-005,False,6c0abd4b319f27c46f3af5f35009f0bdc20935e18444a923c7bb899165b61643,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,,2024-03,kpi_actual_wide.csv,False,OF-005,False,9a4cda773386d258f16300a5fcb8b8fd435290bbe1b277a55c6e6874df95cb95,2026-09-10 10:48:09.547024+00:00
OF,Headcount,HR,Headcount,Seasonal,Number,80.0,85.0,2024-04,kpi_actual_wide.csv,False,OF-005,False,bd2bbcd3092872739061601308d7a1330f7c28fb7c737377f805d3337aae5775,2026-09-10 10:48:09.547024+00:00
